Customer_ID,Gender,Senior_Citizen,Partner,Dependents
3235-ETOOB,male,0,yes,no
9708-KFDBY,male,0,no,no
8058-INTPH,female,0,no,no
3642-GKTCT,female,0,no,no
0774-RMNUW,female,0,yes,yes
1334-PDUKM,female,0,yes,no
0756-MPZRL,male,0,no,no
2242-MFOTG,male,0,no,no
2927-CVULT,female,0,yes,yes
2144-BFDSO,female,1,yes,no
8745-PVESG,female,0,no,no
7647-GYYKX,female,0,yes,yes
5647-FXOTP,female,1,yes,no
5569-OUICF,female,1,yes,no
8821-XNHVZ,female,0,yes,yes
2082-OJVTK,male,0,yes,yes
9700-ISPUP,female,0,yes,yes
9839-ETQOE,male,0,no,yes
6078-VESFR,male,1,yes,no
9027-TMATR,female,0,yes,no
5940-NFXKV,male,0,yes,yes
1941-HOSAM,male,0,yes,yes
9110-HSGTV,female,0,no,no
0704-VCUMB,female,0,yes,no
6171-ZTVYB,male,0,yes,no
8053-WWDRO,female,0,yes,no
9564-KCLHR,male,0,no,no
1935-IMVBB,male,0,yes,no
2535-PBCGC,female,0,yes,no
2082-CEFLT,male,0,no,no
1470-PSXNM,male,0,yes,yes
1213-NGCUN,female,0,no,no
2498-XLDZR,female,0,yes,yes
9866-OCCKE,female,1,yes,no
5338-YHWYT,male,0,no,yes
7718-UPSKJ,female,0,yes,no
8731-WBBMB,female,0,yes,no
1448-CYWKC,female,0,yes,yes
7901-IIDQV,male,0,no,no
2690-DVRVK,male,0,yes,yes
5688-KZTSN,male,0,yes,yes
1270-XKUCC,female,0,yes,yes
0334-ZFJSR,female,0,yes,no
2894-QOJRX,female,0,yes,no
5747-PMBSQ,male,1,yes,no
5583-EJXRD,male,0,yes,yes
4565-EVZMJ,female,0,no,no
3143-JQEGI,female,0,yes,yes
6386-SZZKH,female,0,yes,yes
3327-YBAKM,female,0,yes,no
9441-QHEVC,male,0,no,no
6705-LNMDD,male,0,no,no
2580-ASVVY,female,0,yes,no
3370-GQEAL,male,0,yes,yes
5032-USPKF,female,0,no,no
2982-IHMFT,female,1,no,no
3521-SYVOR,female,0,no,no
4254-QPEDE,female,0,yes,no
6283-GITPX,male,0,no,yes
9526-JAWYF,male,0,no,no
0771-CHWSK,male,0,no,no
9788-HNGUT,male,0,yes,no
9495-REDIY,male,0,no,yes
5375-XLDOF,male,0,yes,yes
1172-VIYBP,male,0,yes,yes
5649-VUKMC,female,0,no,no
6559-PDZLR,male,0,no,no
8992-OBVDG,male,0,no,no
4273-MBHYA,female,0,no,yes
4724-WXVWF,male,0,no,no
5701-GUXDC,female,0,yes,no
1460-UZPRJ,male,0,yes,no
6082-GLJIX,male,0,no,no
5143-EGQFK,female,1,no,no
4919-IKATY,male,0,yes,yes
2495-TTHBQ,female,0,no,yes
0485-ZBSLN,male,0,yes,yes
3810-PJUHR,male,0,yes,yes
9050-QLROH,male,0,no,no
0847-HGRML,male,0,no,yes
8232-CTLKO,female,0,yes,yes
9227-YBAXE,female,0,yes,yes
6168-WFVVF,female,1,no,no
9860-LISIZ,female,0,no,no
0112-QAWRZ,male,0,yes,yes
0877-SDMBN,female,0,no,no
2786-GCDPI,female,1,no,no
4043-MKDTV,male,0,yes,no
8065-YKXKD,female,0,no,no
9637-EIHEQ,female,0,no,no
9229-RQABD,male,0,no,no
8313-KTIHG,male,0,no,no
5320-BRKGK,female,0,yes,yes
6284-KMNUF,female,0,yes,no
9689-PTNPG,male,0,no,no
9465-RWMXL,male,0,yes,no
6229-UOLQL,male,0,yes,yes
2362-IBOOY,male,0,no,no
3137-LUPIX,female,0,no,no
0843-WTBXE,male,0,no,no
6143-JQKEA,male,0,no,no
8676-OOQEJ,male,0,no,no
5515-IDEJJ,male,0,yes,yes
9701-CDXHR,female,0,yes,no
7450-NWRTR,male,1,no,no
8124-NZVGJ,female,0,no,no
2162-FRZAA,male,0,yes,yes
5376-DEQCP,female,0,no,no
5118-MUEYH,female,0,yes,no
9095-HFAFX,female,0,no,no
5627-TVBPP,female,0,no,yes
2379-ENZGV,male,0,no,no
3936-QQFLL,male,0,no,no
2589-AYCRP,female,0,no,no
4067-HLYQI,female,0,no,no
5124-EOGYE,male,0,no,no
5057-RKGLH,female,0,yes,yes
0292-WEGCH,female,0,yes,yes
8910-ICHIU,female,0,no,no
4097-YODCF,male,0,no,yes
9715-WZCLW,male,0,yes,yes
9786-YWNHU,female,0,yes,yes
6407-GSJNL,female,0,no,no
6005-OBZPH,female,1,no,no
4049-ZPALD,female,0,yes,no
7932-WPTDS,female,1,yes,no
3733-UOCWF,male,1,yes,no
6833-JMZYP,female,0,no,no
2722-VOJQL,male,0,no,no
1310-QRITU,female,0,no,no
8961-QDZZJ,female,0,yes,yes
9715-SBVSU,male,0,yes,yes
8490-BXHEO,male,1,no,no
7173-TETGO,female,1,yes,no
7929-SKFGK,male,0,yes,no
2300-RQGOI,female,0,no,no
3563-SVYLG,male,0,yes,yes
5228-EXCET,male,0,no,no
6435-VWCCY,male,1,yes,no
4998-IKFSE,female,0,no,no
8630-QSGXK,male,0,yes,no
2455-USLMV,female,0,no,no
7394-FKDNK,female,0,yes,no
9488-FVZCC,female,0,yes,yes
6331-LWDTQ,male,0,no,no
5995-WWKKG,female,0,no,no
1597-FZREH,female,0,no,no
7879-CGSFV,male,0,no,no
9921-EZKBY,male,0,no,yes
7432-FFVAR,female,0,yes,yes
7246-ZGQDF,female,0,no,yes
7000-WCEVQ,female,1,no,no
0727-IWKVK,male,0,yes,no
5959-BELXA,male,1,no,no
4456-RHSNB,female,0,yes,yes
3512-IZIKN,female,0,yes,no
2481-SBOYW,female,0,no,yes
7109-MFBYV,male,0,no,no
1833-TCXKK,male,0,yes,no
1832-PEUTS,male,0,yes,yes
6141-OOXUQ,male,0,no,no
8660-BUETV,female,0,no,no
0580-PIQHM,female,0,yes,yes
5696-CEIQJ,male,0,yes,yes
7503-ZGUZJ,male,0,no,no
1696-HXOWK,female,0,yes,no
3026-ATZYV,female,0,yes,yes
4012-YCFAI,male,0,yes,no
2506-TNFCO,female,1,yes,no
9970-QBCDA,female,0,no,no
8718-PTMEZ,female,0,no,no
9496-IVVRP,female,0,yes,yes
2207-OBZNX,male,0,no,no
2657-VPXTA,female,0,yes,yes
6551-VLJMV,male,0,yes,no
1221-GHZEP,female,0,no,no
9289-LBQVU,male,0,yes,no
6142-VSJQO,female,0,yes,yes
3458-IDMFK,male,0,no,no
6933-FHBZC,female,0,no,no
0221-NAUXK,male,0,no,yes
9770-KXGQU,female,0,no,no
6437-UKHMV,female,0,no,no
6538-POCHL,male,0,no,no
6726-NNFWD,female,1,yes,no
3002-WQZWT,female,0,no,no
4277-UDIEF,male,0,yes,yes
1208-NBVFH,male,0,yes,yes
4912-PIGUY,female,0,no,no
1114-CENIM,male,0,no,yes
6060-DRTNL,female,1,no,no
2725-TTRIQ,female,0,yes,yes
3374-TTZTK,male,0,yes,no
8990-ZXLSU,female,0,no,no
2275-RBYQS,female,0,no,no
8473-VUVJN,male,1,no,no
6289-CPNLD,male,0,yes,yes
5536-SLHPM,female,0,yes,no
4419-UJMUS,male,0,yes,yes
7794-JASDG,male,0,no,no
7609-YBPXG,male,0,no,no
5519-TEEUH,male,0,no,yes
7856-GANIL,male,1,yes,no
0804-XBFBV,female,0,no,yes
2676-OXPPQ,male,0,no,no
3703-TTEPD,male,0,no,no
2799-TSLAG,female,0,yes,yes
0196-VULGZ,female,1,yes,no
8837-VVWLQ,female,0,no,no
2696-NARTR,male,0,no,no
2208-NKVVH,male,0,yes,yes
7614-QVWQL,male,0,yes,yes
1976-CFOCS,female,1,yes,no
4631-OACRM,male,1,no,no
7139-JZFVG,male,0,yes,yes
4987-GQWPO,male,0,no,no
3755-JBMNH,male,1,yes,no
1757-TCATG,male,0,yes,yes
6345-ULYRW,male,1,yes,no
4776-XSKYQ,female,0,yes,yes
8048-DSDFQ,male,0,no,no
5753-QQWPW,female,0,no,no
6010-DDPPW,male,0,yes,no
1809-DMJHQ,female,0,no,yes
6693-FRIRW,male,0,no,no
6586-MYGKD,male,0,yes,no
3173-NVMPX,female,0,yes,yes
0248-PGHBZ,female,1,no,no
0623-GDISB,female,0,no,no
2892-GESUL,female,0,yes,yes
6923-EFPNL,male,0,no,no
7472-EQOAV,male,1,yes,yes
9574-RKJIF,male,0,yes,yes
2043-WVTQJ,male,0,yes,no
8034-RYTVV,female,0,no,no
3863-QSTYI,male,0,no,no
2619-WFQWU,female,0,no,no
5044-LRQAQ,female,0,yes,no
1716-LSAMB,male,0,yes,yes
1333-PBMXB,female,0,yes,yes
6546-OPBBH,male,0,yes,yes
5985-BEHZK,female,1,yes,no
9127-QRZMH,male,0,yes,no
5919-VCZYM,male,0,no,no
9644-KVCNC,female,0,no,no
2137-DQMEV,male,0,yes,yes
8174-LNWMW,female,0,no,no
9279-CJEOJ,female,1,no,no
7964-VEXDG,male,0,no,yes
2404-JIBFC,female,0,yes,yes
0778-NELLA,male,0,no,no
8029-XYPWT,male,1,yes,no
4614-NUVZD,female,0,no,no
4632-PAOYU,male,0,yes,yes
3803-KMQFW,female,0,yes,yes
6804-GDMOI,female,0,no,no
2990-OGYTD,female,0,yes,no
6646-JPPHA,female,1,no,no
9572-MTILT,male,0,yes,no
7658-UYUQS,male,1,yes,no
7880-XSOJX,male,0,no,no
9611-CTWIH,female,0,no,no
4589-IUAJB,male,0,yes,no
0329-GTIAJ,female,0,no,no
8746-BFOAJ,male,1,no,no
8457-XIGKN,male,0,no,no
6072-NUQCB,male,0,yes,yes
6629-CZTTH,male,0,no,no
8838-GPHZP,female,0,no,no
8750-QWZAJ,female,0,yes,yes
5364-EVNIB,male,0,no,no
6918-UMQCG,female,0,no,no
0675-NCDYU,female,0,yes,yes
6339-DKLMK,female,0,no,no
1346-PJWTK,male,0,yes,no
5088-QZLRL,male,0,no,no
8023-QHAIO,female,1,yes,no
4397-FRLTA,female,0,no,no
3057-VJJQE,male,0,no,no
5087-SUURX,female,0,yes,no
2302-OUZXB,male,0,yes,no
8133-ANHHJ,female,1,no,no
2270-CHBFN,female,0,yes,no
0013-EXCHZ,female,1,yes,no
5982-FPVQN,female,0,yes,yes
9107-UKCKY,male,0,yes,no
4654-ULTTN,male,0,yes,no
5550-VFRLC,female,1,no,no
5546-BYZSM,female,0,no,no
1492-KGETH,male,0,yes,yes
4929-BSTRX,female,0,no,no
4163-HFTUK,male,0,no,no
8215-NGSPE,female,0,yes,yes
2225-ZRGSG,female,0,yes,yes
8859-YSTWS,male,0,no,no
5271-YNWVR,male,0,yes,yes
7601-DHFWZ,female,0,no,no
2657-ALMWY,female,1,yes,no
6330-JKLPC,male,0,yes,no
4667-OHGKG,male,0,no,no
1998-VHJHK,female,0,no,no
1707-HABPF,female,1,no,no
1660-HSOOQ,male,0,no,no
7253-UVNDW,female,0,no,no
0487-VVUVK,male,0,yes,yes
7228-OMTPN,male,0,no,no
5063-IUOKK,male,0,no,no
4508-OEBEY,male,0,yes,no
0027-KWYKW,female,0,yes,yes
2308-STERM,female,0,no,no
5982-XMDEX,female,0,no,no
6284-AHOOQ,male,1,no,no
6051-PTVNS,female,0,yes,yes
2344-JMOGN,male,0,yes,no
3799-ISUZQ,male,0,yes,yes
2877-VDUER,female,0,yes,yes
9152-AMKAK,male,0,no,no
1794-HBQTJ,female,0,no,no
9432-VOFYX,male,0,no,no
8049-WJCLQ,male,0,yes,yes
6586-PSJOX,male,0,no,yes
2460-FPSYH,female,1,no,no
9705-ZJBCG,female,0,yes,yes
4818-DRBQT,male,0,yes,no
1320-HTRDR,female,0,no,no
6847-KJLTS,female,1,yes,no
9670-BPNXF,female,0,no,no
3913-FCUUW,female,0,yes,yes
3301-VKTGC,male,0,yes,yes
1493-AMTIE,male,0,no,no
9555-SAHUZ,female,0,yes,yes
0816-TSPHQ,male,0,no,no
9932-WBWIK,male,0,no,no
4619-EVPHY,female,1,yes,no
5286-YHCVC,male,0,yes,no
6424-ELEYH,female,0,yes,no
4391-RESHN,male,0,no,no
9115-YQHGA,male,0,no,no
4462-CYWMH,male,1,yes,no
8963-MQVYN,female,0,no,yes
2458-EOMRE,female,0,no,no
9334-GWGOW,male,1,yes,no
6821-BUXUX,female,0,no,no
5028-HTLJB,male,1,no,no
9801-GDWGV,female,0,no,no
6542-LWGXJ,male,0,yes,no
5567-GZKQY,male,0,no,no
1222-LRYKO,male,0,no,yes
2320-JRSDE,female,0,yes,yes
2087-QAREY,female,0,yes,no
0601-WZHJF,male,0,yes,no
4423-JWZJN,male,0,yes,yes
5143-WMWOG,male,0,no,no
6490-FGZAT,male,0,no,no
5393-RXQSZ,male,0,no,no
7452-FOLON,male,0,no,yes
2320-TZRRH,female,0,no,no
0231-LXVAP,male,0,no,no
9444-JTXHZ,male,0,yes,no
4942-VZZOM,male,0,yes,no
5510-BOIUJ,male,0,no,yes
7502-BNYGS,female,0,yes,no
4291-HYEBC,female,1,yes,yes
6147-CBCRA,female,0,yes,no
6047-SUHPR,male,0,yes,yes
4471-KXAUH,female,0,yes,no
9752-ZNQUT,female,0,no,no
7638-QVMVY,female,0,no,no
1576-PFZIW,male,1,yes,no
5666-MBJPT,male,0,no,no
7312-XSBAT,male,0,no,no
3096-GKWEB,male,0,yes,no
2371-JQHZZ,male,0,yes,no
0674-GCDXG,male,0,no,no
1121-QSIVB,female,0,no,yes
4396-KLSEH,male,0,no,no
3244-DCJWY,female,0,no,no
2824-MYYBN,female,0,yes,yes
0875-CABNR,female,1,no,no
6345-HOVES,male,0,no,no
8318-LCNBW,male,0,yes,no
6469-QJKZW,female,0,yes,no
0147-ESWWR,female,1,yes,no
1217-VASWC,male,1,yes,no
7812-FZHPE,female,0,yes,yes
6370-ZVHDV,female,0,yes,no
5915-DGNVC,female,0,yes,no
6260-XLACS,male,0,no,no
3566-CAAYU,female,0,yes,yes
4983-CCWMC,male,0,no,no
9103-CXVOK,male,0,yes,yes
2896-TBNBE,male,0,yes,no
4797-AXPXK,female,0,no,yes
5229-PRWKT,male,0,no,no
6982-UQZLY,female,1,yes,no
2522-WLNSF,female,1,yes,no
3841-CONLJ,female,0,yes,no
5057-LCOUI,female,0,no,no
0193-ESZXP,female,1,yes,no
4475-NVTLU,male,0,yes,yes
4369-HTUIF,male,1,no,no
9386-LDCZR,male,0,no,no
9585-KKMFD,male,0,yes,yes
5399-ZIMKF,male,0,no,no
0336-KXKFK,male,0,no,no
5619-XZZKR,male,0,no,no
3948-FVVRP,male,0,yes,yes
5327-XOKKY,male,1,yes,no
0983-TATYJ,female,0,yes,no
1813-JYWTO,female,0,yes,no
0156-FVPTA,male,0,yes,no
1984-FCOWB,female,0,yes,no
0654-HMSHN,male,0,yes,yes
6719-OXYBR,male,0,no,no
3312-ZWLGF,male,1,yes,no
6476-YHMGA,female,0,yes,yes
5287-QWLKY,male,1,yes,yes
0795-XCCTE,male,1,no,no
0168-XZKBB,female,0,yes,no
3785-NRHYR,male,0,no,no
5196-SGOAK,female,0,no,no
4537-DKTAL,female,0,no,no
7072-MBHEV,female,1,yes,yes
5602-BVFMK,female,0,no,no
6297-NOOPG,female,0,yes,no
1891-UAWWU,female,1,yes,no
8204-TIFGJ,female,0,no,no
8050-DVOJX,male,1,no,no
6108-OQZDQ,female,0,yes,yes
0363-QJVFX,male,0,no,no
8903-XEBGX,male,0,no,yes
8169-SAEJD,male,1,yes,no
9840-DVNDC,male,0,no,no
1089-XZWHH,female,0,yes,yes
2325-WINES,female,0,no,no
6064-ZATLR,female,0,no,no
3096-JRDSO,female,1,yes,no
7824-PANSQ,male,0,no,no
8042-JVNFH,male,0,no,no
9648-BCHKM,female,0,yes,yes
2888-ADFAO,female,0,yes,yes
8707-HOEDG,female,0,yes,yes
3374-LXDEV,female,0,no,no
4072-IPYLT,female,0,yes,yes
7167-PCEYD,male,0,no,no
4936-YPJNK,female,0,no,no
1580-BMCMR,male,1,no,no
4817-KEQSP,female,0,yes,yes
6408-WHTEF,male,0,yes,yes
9251-AWQGT,female,0,yes,yes
8749-CLJXC,male,0,no,no
7989-VCQOH,male,0,yes,yes
5049-GLYVG,male,0,no,no
4199-QHJNM,male,1,yes,no
8882-TLVRW,male,0,yes,yes
5883-GTGVD,male,0,no,no
5135-GRQJV,male,1,yes,no
2384-OVPSA,female,1,no,no
1371-WEPDS,male,1,yes,no
3580-GICBM,female,0,yes,yes
4817-QRJSX,female,0,no,no
9730-DRTMJ,male,0,yes,no
4686-UXDML,female,0,no,no
3349-ANQNH,female,1,no,no
2398-YPMUR,female,1,yes,no
0932-YIXYU,female,0,no,no
7480-SPLEF,male,0,yes,yes
7636-XUHWW,male,0,no,no
1431-CYWMH,female,0,yes,yes
5937-EORGB,male,1,yes,no
6349-JDHQP,female,0,no,no
5539-HIVAK,female,1,yes,no
5847-MXBEO,male,0,no,no
9985-MWVIX,female,0,no,no
4583-PARNH,male,1,yes,no
1116-FRYVH,female,0,yes,yes
1421-HCERK,male,1,yes,no
9633-XQABV,female,0,no,no
0716-BQNDX,male,1,no,no
1265-XTECC,female,1,yes,no
1183-CANVH,female,0,yes,no
1972-XMUWV,female,0,yes,no
8679-LZBMD,male,0,yes,no
3407-JMJQQ,female,0,yes,yes
6252-DFGTK,female,0,yes,no
1539-LNKHM,female,0,no,no
8645-KOMJQ,male,0,yes,yes
0289-IVARM,female,0,no,no
9761-XUJWD,male,0,no,no
4057-FKCZK,male,0,yes,yes
4291-TPNFG,male,0,yes,no
6087-YPWHO,male,0,yes,no
3090-QFUVD,female,0,no,no
2237-ZFSMY,female,0,no,no
1722-LDZJS,male,0,yes,yes
1818-ESQMW,female,0,no,no
4871-JTKJF,female,1,no,no
1415-YFWLT,female,1,no,no
7401-RUBNK,female,0,yes,no
0506-YLVKJ,male,0,yes,yes
8661-BOYNW,female,0,yes,no
6711-VTNRE,female,0,no,no
4815-GBTCD,female,0,yes,no
2805-AUFQN,female,0,no,no
0980-PVMRC,female,0,yes,yes
7233-DRTRF,male,0,yes,no
3500-RMZLT,female,1,no,no
3873-NFTGI,male,0,no,no
1162-ECVII,male,1,yes,no
7048-GXDAY,male,0,no,no
8571-ZCMCX,female,0,yes,yes
1169-WCVAK,male,0,yes,no
4548-SDBKE,female,0,no,no
8066-POXGX,female,0,no,no
7129-CAKJW,female,0,no,no
8695-ARGXZ,male,1,yes,no
3570-YUEKJ,female,0,no,no
4143-OOBWZ,male,0,yes,no
1555-HAPSU,female,0,yes,yes
1697-NVVGY,male,1,yes,no
7854-EKTJL,female,0,no,yes
8464-EETCQ,male,0,no,no
2419-FSORS,male,0,yes,no
8132-YPVBX,female,0,no,no
9102-IAYHT,female,0,yes,yes
6754-LZUKA,male,0,yes,no
3422-LYEPQ,male,0,yes,yes
8099-MZPUJ,male,0,yes,yes
0787-LHDYT,male,0,no,no
2642-DTVCO,male,1,no,no
0374-IOEGQ,female,0,no,no
4361-JEIVL,male,0,no,yes
3197-NNYNB,male,0,no,no
3396-DKDEL,female,0,yes,yes
1752-OZXFY,male,0,yes,no
9066-QRSDU,female,0,yes,no
9112-WSNPU,female,1,no,no
9867-NNXLC,female,0,no,no
5321-NTRKC,male,0,yes,yes
1363-TXLSL,male,1,yes,no
9507-EXLTT,female,0,yes,no
3161-GETRM,male,0,yes,yes
0402-OAMEN,female,0,yes,yes
6933-VLYFX,male,0,yes,yes
6754-WKSHP,male,0,no,yes
9846-GKXAS,female,0,no,no
6017-PPLPX,male,0,yes,yes
4976-LNFVV,male,1,yes,no
5055-MGMGF,female,0,yes,no
4641-FROLU,female,0,yes,yes
2862-JVEOY,male,0,no,no
2969-QWUBZ,female,0,no,no
9822-BIIGN,male,0,yes,yes
2077-MPJQO,male,1,yes,no
1534-OULXE,female,0,yes,yes
7136-RVDTZ,male,1,no,no
2971-SGAFL,female,0,no,no
1480-IVEVR,male,1,yes,no
2905-KFQUV,female,0,yes,no
4581-SSPWD,female,0,no,no
3370-HXOPH,female,0,no,no
9391-YZEJW,female,0,no,no
9958-MEKUC,male,0,yes,yes
0281-CNTZX,male,0,yes,no
6927-WTFIV,male,1,no,no
4118-CEVPF,female,1,no,no
3398-ZOUAA,male,1,yes,no
9114-VEPUF,male,0,yes,no
7876-BEUTG,female,0,no,no
2338-BQEZT,female,0,no,no
9873-MNDKV,female,0,no,no
0378-NHQXU,female,0,yes,yes
8241-JUIQO,female,0,no,no
2194-IIQOF,female,0,yes,no
4512-ZUIYL,female,0,no,no
9631-RXVJM,male,0,no,no
9584-EXCDZ,female,0,no,no
7969-AULMZ,female,0,no,no
5093-FEGLU,female,0,yes,no
2621-UDNLU,female,0,yes,no
7526-IVLYU,male,0,no,no
2428-HYUNX,male,1,yes,no
9214-EKVXR,female,0,no,no
3410-MHHUM,female,0,yes,yes
0568-ONFPC,male,0,yes,yes
0733-VUNUW,male,0,no,no
4550-EVXNY,female,0,no,yes
2122-YWVYA,female,0,no,no
2968-SSGAA,female,0,no,no
2296-DKZFP,female,0,yes,no
4844-JJWUY,female,1,no,no
6777-TGHTM,female,0,no,no
8909-BOLNL,male,0,no,no
6603-YRDCJ,male,0,yes,no
3538-WZPHD,male,0,no,no
3229-USWAR,female,0,no,no
2138-VFAPZ,female,0,yes,yes
6131-JLWZM,female,0,no,no
4785-QRJHC,male,1,yes,no
0269-XFESX,male,0,yes,yes
1709-EJDOX,female,0,yes,yes
4316-XCSLJ,male,0,no,yes
8610-WFCJF,female,0,yes,yes
9693-XMUOB,male,1,yes,no
0383-CLDDA,female,0,no,no
4905-JEFDW,male,0,no,no
2709-UQGNP,male,0,no,no
3549-ZTMNH,male,0,yes,yes
7881-INRLC,male,0,no,no
8033-ATFAS,female,0,yes,yes
1635-NZATJ,male,1,yes,no
0562-HKHML,male,0,yes,yes
8277-RVRSV,female,0,yes,yes
9943-VSZUV,male,1,no,no
0117-LFRMW,male,0,yes,yes
6172-FECYY,male,0,yes,yes
7054-ENNGU,female,0,yes,no
1455-HFBXA,male,0,yes,no
9402-CXWPL,female,0,no,no
1628-BIZYP,male,0,no,no
1965-AKTSX,female,1,no,no
0082-LDZUE,male,0,no,no
4786-UKSNZ,male,0,no,no
5343-SGUBI,female,0,no,no
0856-NAOES,male,0,no,no
1976-AZZPJ,male,0,yes,no
7248-VZQLC,female,1,no,no
6156-UZDLF,female,0,no,no
3099-OONVS,male,0,yes,yes
9500-WBGRP,male,0,no,no
5183-KLYEM,female,0,no,no
5144-PQCDZ,male,0,no,no
8514-VZHEB,male,0,yes,yes
6625-IUTTT,male,0,no,no
9355-NPPFS,female,1,no,no
0068-FIGTF,female,0,no,no
5965-GGPRW,male,0,yes,yes
8035-PWSEV,female,0,no,no
2236-HILPA,male,0,yes,yes
1840-BIUOG,male,0,no,no
1356-MKYSK,male,0,no,no
6080-LNESI,male,0,no,no
1830-IPXVJ,female,0,yes,yes
5828-DWPIL,male,1,yes,no
8398-TBIYD,female,0,no,no
0011-IGKFF,male,1,yes,no
4192-GORJT,male,0,yes,no
6496-SLWHQ,male,1,no,no
9912-GVSEQ,female,1,yes,no
2931-FSOHN,male,1,no,no
9418-RUKPH,female,0,yes,yes
5383-MMTWC,female,1,yes,no
9971-ZWPBF,male,1,yes,yes
4712-AUQZO,male,0,no,no
9711-FJTBX,male,0,yes,yes
2908-ZTPNF,female,0,no,no
7240-ETPTR,female,0,yes,no
2202-CUYXZ,male,0,no,no
5995-OIGLP,male,0,no,no
8421-WZOOW,female,1,yes,yes
6261-RCVNS,female,0,no,no
7951-QKZPL,female,0,yes,yes
1414-YADCW,male,0,yes,no
8756-RDDLT,female,0,no,no
2862-PFNIK,male,0,no,yes
5816-QVHRX,female,0,no,no
4430-YHXGG,female,0,no,yes
6888-SBYAI,male,0,no,no
7395-XWZOY,male,0,no,no
7169-YWAMK,male,0,yes,yes
3640-PHQXK,female,0,no,no
6877-LGWXO,male,1,yes,no
6859-RKMZJ,male,0,yes,no
2729-VNVAP,female,0,yes,yes
2957-JIRMN,female,1,no,no
2049-BAFNW,female,0,no,no
3842-QTGDL,male,0,yes,no
7163-OCEQI,male,0,yes,yes
9782-LGXMC,female,0,yes,yes
5975-BAICR,male,0,yes,yes
8019-ENHXU,male,0,yes,no
5167-GBFRE,male,1,no,no
9033-EOXWV,female,0,no,no
4673-KKSLS,female,0,no,no
4853-OITSN,male,0,yes,no
9800-OUIGR,male,0,yes,yes
1324-NLTJE,female,1,no,no
2324-EFHVG,male,0,no,no
7094-MSZAO,male,0,yes,yes
1522-VVDMG,male,0,yes,yes
6907-CQGPN,male,0,no,no
0780-XNZFN,male,0,no,no
0239-OXEXL,female,0,no,no
2675-IJRGJ,male,0,no,no
7049-GKVZY,female,0,no,no
8577-QSOCG,female,0,yes,yes
3721-CNZHX,male,0,no,no
0212-ISBBF,female,0,no,no
9185-TQCVP,male,0,yes,no
3585-YNADK,female,0,yes,no
5271-DBYSJ,male,1,no,no
1099-GODLO,female,0,yes,yes
6828-HMKWP,male,0,yes,yes
5567-WSELE,male,1,yes,no
1472-TNCWL,male,0,no,yes
8063-RJYNF,male,0,no,no
0687-ZVTHB,male,0,yes,yes
2080-GKCWQ,male,0,no,no
9661-ACXBS,female,0,no,no
2193-SFWQW,male,0,yes,yes
5656-JAMLX,male,0,no,no
3462-BJQQA,female,0,no,no
0442-TDYUO,male,0,yes,no
6733-LRIZX,male,0,no,no
9503-XJUME,male,0,no,yes
4367-NHWMM,female,0,no,no
3727-RJMEO,male,0,yes,no
3779-OSWCF,female,0,yes,no
6736-DHUQI,female,0,yes,yes
3915-ODIYG,male,1,no,no
1360-RCYRT,male,0,yes,yes
2724-FJDYW,male,0,no,yes
4451-RWASJ,male,0,yes,yes
6646-VRFOL,male,1,yes,no
3460-TJBWI,male,0,yes,yes
5917-HBSDW,female,0,yes,yes
5685-IIXLY,female,0,yes,yes
5671-UUNXD,female,1,yes,no
0956-ACVZC,female,0,no,no
2325-NBPZG,female,0,no,no
4250-ZBWLV,male,0,no,no
4482-FTFFX,male,0,no,no
8859-DZTGQ,male,0,no,no
0440-MOGPM,female,0,no,no
0020-JDNXP,female,0,yes,yes
3752-CQSJI,female,0,yes,yes
5025-GOOKI,female,0,no,no
4698-KVLLG,female,1,no,no
5095-AESKG,female,0,yes,no
2887-JPYLU,female,0,no,yes
4770-QAZXN,female,0,no,no
4896-CPRPF,male,0,yes,yes
1871-MOWRM,male,0,yes,no
9714-EDSUC,male,0,no,no
2027-OAQQC,female,0,no,no
0282-NVSJS,female,1,yes,yes
9090-SGQXL,male,1,yes,no
6595-YGXIT,male,1,no,no
7353-YOWFP,female,0,no,no
9835-ZIITK,male,1,yes,no
8008-ESFLK,female,0,yes,no
7537-CBQUZ,male,1,no,no
1555-DJEQW,female,0,yes,yes
5649-TJHOV,male,1,yes,no
0519-XUZJU,female,0,no,no
3363-EWLGO,female,0,no,no
4750-UKWJK,female,1,yes,no
6338-AVWCY,male,0,no,no
1689-YQBYY,female,0,no,yes
4487-ZYJZK,female,0,yes,yes
2959-FENLU,female,0,no,no
0708-LGSMF,male,0,yes,no
9253-QXKBE,male,1,yes,no
7634-HLQJR,female,0,yes,yes
0487-RPVUM,male,0,yes,no
4079-ULGFR,male,0,no,no
2516-XSJKX,female,0,yes,yes
0057-QBUQH,female,0,no,yes
9445-SZLCH,female,0,yes,yes
6599-SFQVE,female,0,no,no
8331-ZXFOE,female,0,no,no
4003-FUSHP,male,0,no,no
0356-ERHVT,male,0,yes,no
7325-ENZFI,female,0,no,no
4884-ZTHVF,female,1,no,no
3920-HIHMQ,female,0,no,yes
3055-OYMSE,female,1,no,no
0613-WUXUM,female,0,yes,yes
7568-PODML,male,0,no,no
4458-KVRBJ,male,0,no,no
5349-IECLD,male,0,no,no
1397-XKKWR,male,0,no,no
3945-GFWQL,female,0,no,yes
8097-OMULG,male,0,yes,yes
